timestamp,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,label
1744385392.4947245,777,0,0,0,0,0,0,0,147,0
1744385392.4947283,1064,1,4,0,0,82,28,16,0,0
1744385392.494732,1029,0,0,4,0,0,0,0,26,0
1744385392.4947357,387,0,0,0,9,0,0,16,63,0
1744385392.4957852,323,107,107,0,255,0,0,0,0,0
1744385392.4973288,149,128,0,7,244,0,0,0,38,0
1744385392.499878,358,208,50,0,54,0,0,0,0,0
1744385392.5010188,344,0,0,0,0,0,0,0,55,0
1744385392.5010514,353,0,0,5,80,1,8,0,58,0
1744385392.502715,401,1,0,144,161,65,0,33,0,0
1744385392.5027325,57,0,57,0,0,0,0,0,0,0
1744385392.502736,307,0,0,0,0,137,0,0,0,0
1744385392.5027394,310,0,2,0,0,0,0,0,12,0
1744385392.5027423,314,0,0,0,0,0,0,0,10,0
1744385392.5027454,319,0,0,0,5,0,0,0,0,0
1744385392.5027528,356,0,0,192,26,168,0,0,34,0
1744385392.5039637,380,0,0,0,0,16,0,0,3,0
1744385392.5039785,398,0,0,77,0,0,0,0,0,0
1744385392.5039816,463,128,5,0,0,0,45,0,0,0
1744385392.5039847,476,2,0,0,42,0,0,0,0,0
1744385392.503988,387,0,0,0,14,0,0,16,13,0
1744385392.5041442,580,0,0,0,1,167,0,0,0,0
1744385392.5055172,323,107,107,0,194,0,0,0,0,0
1744385392.5080583,149,128,0,7,244,0,0,0,53,0
1744385392.5080843,420,0,0,0,8,0,0,0,1,0
1744385392.508088,426,127,255,0,0,0,0,104,1,0
1744385392.508091,432,0,15,0,0,0,1,72,0,0
1744385392.5095944,464,0,0,0,0,0,0,0,10,0
1744385392.5096087,358,208,50,0,9,0,0,0,0,0
1744385392.5111094,344,0,0,0,0,0,0,0,10,0
1744385392.511128,353,0,0,5,80,1,8,0,13,0
1744385392.514231,401,1,0,144,161,65,0,48,0,0
1744385392.5142694,307,0,0,0,0,152,0,0,0,0
1744385392.5142772,310,0,2,0,0,0,0,0,27,0
1744385392.514284,314,0,0,0,0,0,0,0,25,0
1744385392.5142903,319,0,0,0,5,0,0,0,31,0
1744385392.514297,356,0,0,192,26,168,0,0,49,0
1744385392.5143034,380,0,0,0,0,16,0,0,18,0
1744385392.51431,398,0,0,92,0,0,0,0,0,0
1744385392.5152776,580,0,0,0,1,246,0,0,0,0
1744385392.515399,387,0,0,0,10,0,0,16,16,0
1744385392.5154042,57,0,12,0,0,0,0,0,0,0
1744385392.515407,323,107,107,0,209,0,0,0,0,0
1744385392.5154102,773,128,23,0,0,0,0,0,0,0
1744385392.5177984,149,128,0,7,244,0,0,0,8,0
1744385392.520847,358,208,50,0,24,0,0,0,0,0
1744385392.5208695,344,0,0,0,0,0,0,0,25,0
1744385392.5220125,353,0,0,5,80,1,8,0,28,0
1744385392.522039,401,1,0,144,161,65,0,3,0,0
1744385392.5220425,307,0,0,0,0,167,0,0,0,0
1744385392.5220463,310,0,2,0,0,0,0,0,42,0
1744385392.5220492,314,0,0,0,0,0,0,0,40,0
1744385392.523177,319,0,0,0,5,0,0,0,46,0
1744385392.5232005,356,0,0,192,26,168,0,0,4,0
1744385392.5232043,380,0,0,0,0,16,0,0,33,0
1744385392.5232074,398,0,0,107,0,0,0,0,0,0
1744385392.523211,463,128,5,0,0,0,60,0,0,0
1744385392.5244129,476,2,0,0,57,0,0,0,0,0
1744385392.5244288,387,0,0,0,7,0,0,16,34,0
1744385392.5259342,323,107,107,0,224,0,0,0,0,0
1744385392.5260198,580,0,0,0,1,119,0,0,0,0
1744385392.5279143,149,128,0,7,244,0,0,0,23,0
1744385392.5279436,420,0,0,0,8,0,0,0,16,0
1744385392.527953,426,127,255,0,0,0,0,104,16,0
1744385392.5290053,432,0,15,0,0,0,1,87,0,0
1744385392.5290196,464,0,0,0,0,0,0,0,10,0
1744385392.5305228,358,208,50,0,39,0,0,0,0,0
1744385392.5319493,392,0,0,0,0,0,0,0,0,0
1744385392.5319595,344,0,0,0,0,0,0,0,40,0
1744385392.531978,353,0,0,5,80,1,8,0,43,0
1744385392.531985,401,1,0,144,161,65,0,18,0,0
1744385392.5319912,307,0,0,0,0,182,0,0,0,0
1744385392.531998,310,0,2,0,0,0,0,0,57,0
1744385392.5320046,57,0,27,0,0,0,0,0,0,0
1744385392.5331073,314,0,0,0,0,0,0,0,55,0
1744385392.5331233,319,0,0,0,5,0,0,0,61,0
1744385392.5331266,356,0,0,192,26,168,0,0,19,0
1744385392.5331297,380,0,0,0,0,16,0,0,48,0
1744385392.533133,398,0,0,122,0,0,0,0,0,0
1744385392.534631,660,4,11,0,2,207,90,0,14,0
1744385392.5346508,542,3,232,55,69,34,6,1,0,0
1744385392.5346544,387,0,0,0,13,0,0,16,59,0
1744385392.5358431,323,107,107,0,255,0,0,0,0,0
1744385392.5372646,580,0,0,0,1,52,0,0,0,0
1744385392.5373871,149,128,0,7,244,0,0,0,38,0
1744385392.5400248,358,208,50,0,54,0,0,0,0,0
1744385392.5411484,344,0,0,0,0,0,0,0,55,0
1744385392.541169,353,0,0,5,80,1,8,0,58,0
1744385392.542808,401,1,0,144,161,65,0,33,0,0
1744385392.5428205,356,0,0,192,26,168,0,0,34,0
1744385392.5428236,307,0,0,0,0,137,0,0,0,0
1744385392.542827,310,0,2,0,0,0,0,0,12,0
1744385392.54283,314,0,0,0,0,0,0,0,10,0
1744385392.542833,319,0,0,0,5,0,0,0,0,0
1744385392.542837,380,0,0,0,0,16,0,0,3,0
1744385392.5428398,398,0,0,77,0,0,0,0,0,0
1744385392.5445156,463,128,5,0,0,0,15,0,0,0
1744385392.5445278,476,2,0,0,12,0,0,0,0,0
1744385392.544531,387,0,0,0,9,0,0,16,2,0
1744385392.5445347,57,0,42,0,0,0,0,0,0,0
1744385392.5459604,323,107,107,0,194,0,0,0,0,0
1744385392.545993,819,0,0,0,0,0,0,30,0,0
1744385392.547902,149,128,0,7,244,0,0,0,53,0
1744385392.5479136,420,0,0,0,8,0,0,0,47,0
1744385392.547917,426,127,255,0,0,0,0,103,32,0
1744385392.5494473,432,0,15,0,0,0,1,102,0,0
1744385392.54946,464,0,0,0,0,0,0,0,10,0
1744385392.5528984,358,208,50,0,9,0,0,0,0,0
1744385392.5529113,344,0,0,0,0,0,0,0,10,0
1744385392.5529146,353,0,0,5,80,1,8,0,13,0
1744385392.5529177,401,1,0,144,161,65,0,48,0,0
1744385392.5529208,307,0,0,0,0,152,0,0,0,0
1744385392.552924,310,0,2,0,0,0,0,0,27,0
1744385392.5529275,314,0,0,0,0,0,0,0,25,0
1744385392.5529308,319,0,0,0,5,0,0,0,31,0
1744385392.5529518,356,0,0,192,26,168,0,0,49,0
1744385392.5529552,380,0,0,0,0,16,0,0,18,0
1744385392.5529585,398,0,0,92,0,0,0,0,0,0
1744385392.554298,580,0,0,0,1,87,0,0,0,0
1744385392.5555992,387,0,0,0,6,0,0,16,20,0
1744385392.5556192,323,107,107,0,209,0,0,0,0,0
1744385392.557129,149,128,0,7,244,0,0,0,8,0
1744385392.560689,358,208,50,0,24,0,0,0,0,0
1744385392.5618167,344,0,0,0,0,0,0,0,25,0
1744385392.5618398,353,0,0,5,80,1,8,0,28,0
1744385392.5618434,401,1,0,144,161,65,0,3,0,0
1744385392.5618467,356,0,0,192,26,168,0,0,4,0
1744385392.5618498,307,0,0,0,0,167,0,0,0,0
1744385392.563272,310,0,2,0,0,0,0,0,42,0
1744385392.5632944,314,0,0,0,0,0,0,0,40,0
1744385392.5632982,319,0,0,0,5,0,0,0,46,0
1744385392.563301,380,0,0,0,0,16,0,0,33,0
1744385392.5633044,398,0,0,107,0,0,0,0,0,0
1744385392.5633075,463,128,5,0,0,0,30,0,0,0
1744385392.563311,476,2,0,0,27,0,0,0,0,0
1744385392.564787,800,0,0,18,0,0,0,0,0,0
1744385392.5648,804,116,101,0,0,0,0,14,26,0
1744385392.5648036,892,253,0,253,0,9,127,0,26,0
1744385392.564807,57,0,57,0,0,0,0,0,0,0
1744385392.564811,387,0,0,0,12,0,0,16,45,0
1744385392.565838,580,0,0,0,1,241,0,0,0,0
1744385392.5658984,323,107,107,0,224,0,0,0,0,0
1744385392.567298,149,128,0,7,244,0,0,0,23,0
1744385392.5687923,420,0,0,0,8,0,0,0,62,0
1744385392.568812,426,127,255,0,0,0,0,103,63,0
1744385392.5688152,432,0,15,0,0,0,1,117,0,0
1744385392.5688183,464,0,0,0,0,0,0,0,10,0
1744385392.569877,358,208,50,0,39,0,0,0,0,0
1744385392.5714853,344,0,0,0,0,0,0,0,40,0
1744385392.571498,353,0,0,5,80,1,8,0,43,0
1744385392.571501,401,1,0,144,161,65,0,18,0,0
1744385392.5715044,307,0,0,0,0,182,0,0,0,0
1744385392.5729768,310,0,2,0,0,0,0,0,57,0
1744385392.5729938,314,0,0,0,0,0,0,0,55,0
1744385392.5729969,319,0,0,0,5,0,0,0,61,0
1744385392.573001,356,0,0,192,26,169,0,0,18,0
1744385392.5730038,380,0,0,0,0,16,0,0,48,0
1744385392.5730069,398,0,0,122,0,0,0,0,0,0
1744385392.5743787,660,4,11,0,2,207,90,0,29,0
1744385392.5743985,542,3,232,55,69,34,6,16,0,0
1744385392.5754452,387,0,0,0,9,0,0,16,63,0
1744385392.5754712,323,107,107,0,255,0,0,0,0,0
1744385392.5766292,580,0,0,0,1,15,0,0,0,0
1744385392.576756,57,0,12,0,0,0,0,0,0,0
1744385392.578631,149,128,0,7,244,0,0,0,38,0
1744385392.580683,358,208,50,0,54,0,0,0,0,0
1744385392.5821826,344,0,0,0,0,0,0,0,55,0
1744385392.582196,353,0,0,5,80,1,8,0,58,0
1744385392.582199,401,1,0,144,161,65,0,33,0,0
1744385392.5822022,356,0,0,192,26,169,0,0,33,0
1744385392.5822053,307,0,0,0,0,137,0,0,0,0
1744385392.5822084,310,0,2,0,0,0,0,0,12,0
1744385392.5822115,314,0,0,0,0,0,0,0,10,0
1744385392.5833285,319,0,0,0,5,0,0,0,0,0
1744385392.5833583,380,0,0,0,0,16,0,0,3,0
1744385392.5833666,398,0,0,77,0,0,0,0,0,0
1744385392.5833733,463,128,5,0,0,0,45,0,0,0
1744385392.5833795,476,2,0,0,42,0,0,0,0,0
1744385392.5847294,387,0,0,0,14,0,0,16,13,0
1744385392.5857835,323,107,107,0,194,0,0,0,0,0
1744385392.5872686,149,128,0,7,244,0,0,0,53,0
1744385392.5874534,580,0,0,0,1,226,0,0,0,0
1744385392.5888407,420,0,0,0,8,0,0,0,1,0
1744385392.5888605,426,127,255,0,0,0,0,104,1,0
1744385392.588864,432,0,15,0,0,0,1,72,0,0
1744385392.5888672,464,0,0,0,0,0,0,0,10,0
1744385392.5904107,358,208,50,0,9,0,0,0,0,0
1744385392.5917566,344,0,0,0,0,0,0,0,10,0
1744385392.5917776,353,0,0,5,80,1,8,0,13,0
1744385392.5917811,401,1,0,144,161,65,0,48,0,0
1744385392.5917847,57,0,27,0,0,0,0,0,0,0
1744385392.591788,307,0,0,0,0,152,0,0,0,0
1744385392.5917912,310,0,2,0,0,0,0,0,27,0
1744385392.593454,314,0,0,0,0,0,0,0,25,0
1744385392.593466,319,0,0,0,5,0,0,0,31,0
1744385392.5934694,356,0,0,192,26,168,0,0,49,0
1744385392.5934727,380,0,0,0,0,16,0,0,18,0
1744385392.5934758,398,0,0,92,0,0,0,0,0,0
1744385392.593479,777,0,0,0,0,0,0,0,162,0
1744385392.5959146,387,0,0,0,10,0,0,16,16,0
1744385392.5959394,323,107,107,0,209,0,0,0,0,0
1744385392.597045,149,128,0,7,244,0,0,0,8,0
1744385392.6003542,358,208,50,0,24,0,0,0,0,0
1744385392.6016774,344,0,0,0,0,0,0,0,25,0
1744385392.6017082,353,0,0,5,80,1,8,0,28,0
1744385392.6017168,401,1,0,144,161,65,0,3,0,0
1744385392.601725,307,0,0,0,0,167,0,0,0,0
1744385392.6017332,310,0,2,0,0,0,0,0,42,0
1744385392.6028082,314,0,0,0,0,0,0,0,40,0
1744385392.6028197,319,0,0,0,5,0,0,0,46,0
1744385392.6028228,356,0,0,192,26,168,0,0,4,0
1744385392.602826,380,0,0,0,0,16,0,0,33,0
1744385392.6029043,580,0,0,0,1,77,0,0,0,0
1744385392.604221,398,0,0,107,0,0,0,0,0,0
1744385392.604247,463,128,5,0,0,0,60,0,0,0
1744385392.6042504,476,2,0,0,57,0,0,0,0,0
1744385392.6042535,387,0,0,0,7,0,0,16,34,0
1744385392.6055229,323,107,107,0,224,0,0,0,0,0
1744385392.606659,57,0,42,0,0,0,0,0,0,0
1744385392.6077964,149,128,0,7,244,0,0,0,23,0
1744385392.6078131,420,0,0,0,8,0,0,0,16,0
1744385392.6078162,426,127,255,0,0,0,0,104,16,0
1744385392.6093128,432,0,15,0,0,0,1,87,0,0
1744385392.609326,464,0,0,0,0,0,0,0,10,0
1744385392.610868,358,208,50,0,39,0,0,0,0,0
1744385392.61089,344,0,0,0,0,0,0,0,40,0
1744385392.6133237,353,0,0,5,80,1,8,0,43,0
1744385392.613481,401,1,0,144,161,65,0,18,0,0
1744385392.6134925,307,0,0,0,0,182,0,0,0,0
1744385392.6134956,310,0,2,0,0,0,0,0,57,0
1744385392.6134987,314,0,0,0,0,0,0,0,55,0
1744385392.613502,319,0,0,0,5,0,0,0,61,0
1744385392.613505,356,0,0,192,26,168,0,0,19,0
1744385392.613508,380,0,0,0,0,16,0,0,48,0
1744385392.6135118,398,0,0,122,0,0,0,0,0,0
1744385392.613515,660,4,11,0,2,207,90,0,44,0
1744385392.6135185,542,3,232,55,69,34,6,47,0,0
1744385392.613904,580,0,0,0,1,65,0,0,0,0
1744385392.6147234,387,0,0,0,5,0,0,16,51,0
1744385392.6159613,323,107,107,0,255,0,0,0,0,0
1744385392.6169937,149,128,0,7,244,0,0,0,38,0
1744385392.619559,358,208,50,0,54,0,0,0,0,0
1744385392.621064,57,0,57,0,0,0,0,0,0,0
1744385392.6210802,344,0,0,0,0,0,0,0,55,0
1744385392.6210833,353,0,0,5,80,1,8,0,58,0
1744385392.6226797,401,1,0,144,161,65,0,33,0,0
1744385392.622726,773,128,38,0,0,0,0,0,0,0
1744385392.6227353,307,0,0,0,0,137,0,0,0,0
1744385392.6227443,310,0,2,0,0,0,0,0,12,0
1744385392.6227531,314,0,0,0,0,0,0,0,10,0
1744385392.622763,319,0,0,0,5,0,0,0,0,0
1744385392.6227713,356,0,0,192,26,168,0,0,34,0
1744385392.6227806,380,0,0,0,0,16,0,0,3,0
1744385392.6239092,398,0,0,77,0,0,0,0,0,0
1744385392.623952,463,128,5,0,0,0,15,0,0,0
1744385392.6239612,476,2,0,0,12,0,0,0,0,0
1744385392.62397,387,0,0,0,3,0,0,16,8,0
1744385392.6242027,580,0,0,0,1,88,0,0,0,0
1744385392.6250482,323,107,107,0,194,0,0,0,0,0
1744385392.6272974,149,128,0,7,244,0,0,0,53,0
1744385392.6288118,420,0,0,0,8,0,0,0,47,0
1744385392.6288278,426,127,255,0,0,0,0,103,32,0
1744385392.6288314,432,0,15,0,0,0,1,102,0,0
1744385392.6288347,464,0,0,0,0,0,0,0,10,0
1744385392.629861,358,208,50,0,9,0,0,0,0,0
1744385392.631364,344,0,0,0,0,0,0,0,10,0
1744385392.631383,353,0,0,5,80,1,8,0,13,0
1744385392.6313865,401,1,0,144,161,65,0,48,0,0
1744385392.6328893,307,0,0,0,0,152,0,0,0,0
1744385392.6329002,310,0,2,0,0,0,0,0,27,0
1744385392.632903,314,0,0,0,0,0,0,0,25,0
1744385392.6329064,319,0,0,0,5,0,0,0,31,0
1744385392.6329093,356,0,0,192,26,168,0,0,49,0
1744385392.6329124,380,0,0,0,0,16,0,0,18,0
1744385392.632916,398,0,0,92,0,0,0,0,0,0
1744385392.6344802,57,0,12,0,0,0,0,0,0,0
1744385392.6355011,580,0,0,0,1,229,0,0,0,0
1744385392.6356356,387,0,0,0,10,0,0,16,16,0
1744385392.6356528,323,107,107,0,209,0,0,0,0,0
1744385392.6380076,149,128,0,7,244,0,0,0,8,0
1744385392.640054,358,208,50,0,24,0,0,0,0,0
1744385392.6416032,344,0,0,0,0,0,0,0,25,0
1744385392.6416204,353,0,0,5,80,1,8,0,28,0
1744385392.641624,401,1,0,144,161,65,0,3,0,0
1744385392.6416273,307,0,0,0,0,167,0,0,0,0
1744385392.644693,310,0,2,0,0,0,0,0,42,0
1744385392.644725,314,0,0,0,0,0,0,0,40,0
1744385392.644734,319,0,0,0,5,0,0,0,46,0
1744385392.6447432,356,0,0,192,26,168,0,0,4,0
1744385392.6447515,380,0,0,0,0,16,0,0,33,0
1744385392.6447597,398,0,0,107,0,0,0,0,0,0
1744385392.644768,463,128,5,0,0,0,30,0,0,0
1744385392.6447766,476,2,0,0,27,0,0,0,0,0
1744385392.644786,387,0,0,0,7,0,0,16,34,0
1744385392.64641,580,0,0,0,1,128,0,0,0,0
1744385392.6464126,323,107,107,0,224,0,0,0,0,0
1744385392.6464417,819,0,0,0,0,0,0,45,0,0
1744385392.6477673,149,128,0,7,244,0,0,0,23,0
1744385392.6477954,420,0,0,0,8,0,0,0,62,0
1744385392.6497922,426,127,255,0,0,0,0,103,63,0
1744385392.6498036,432,0,15,0,0,0,1,117,0,0
1744385392.649807,464,0,0,0,0,0,0,0,10,0
1744385392.64981,57,0,27,0,0,0,0,0,0,0
1744385392.6498137,358,208,50,0,39,0,0,0,0,0
1744385392.6514242,344,0,0,0,0,0,0,0,40,0
1744385392.6514566,353,0,0,5,80,1,8,0,43,0
1744385392.6514635,401,1,0,144,161,65,0,18,0,0
1744385392.6514702,307,0,0,0,0,182,0,0,0,0
1744385392.6533897,310,0,2,0,0,0,0,0,57,0
1744385392.653412,314,0,0,0,0,0,0,0,55,0
1744385392.653419,319,0,0,0,5,0,0,0,61,0
1744385392.6534257,356,0,0,192,26,168,0,0,19,0
1744385392.653432,380,0,0,0,0,16,0,0,48,0
1744385392.6534443,398,0,0,122,0,0,0,0,0,0
1744385392.6534553,660,4,11,0,2,207,90,0,59,0
1744385392.6534617,542,3,232,55,69,34,6,62,0,0
1744385392.65492,387,0,0,0,5,0,0,16,51,0
1744385392.65497,323,107,107,0,255,0,0,0,0,0
1744385392.6571524,149,128,0,7,244,0,0,0,38,0
1744385392.6590693,580,0,0,0,1,84,0,0,0,0
1744385392.6597297,358,208,50,0,54,0,0,0,0,0
1744385392.661034,344,0,0,0,0,0,0,0,55,0
1744385392.661045,353,0,0,5,80,1,8,0,58,0
1744385392.6620924,401,1,0,16,161,65,0,41,0,0
1744385392.6621034,307,0,0,0,0,137,0,0,0,0
1744385392.6621065,310,0,2,0,0,0,0,0,12,0
1744385392.6621096,314,0,0,0,0,0,0,0,10,0
1744385392.6636071,319,0,0,0,5,0,0,0,0,0
1744385392.6636195,356,0,0,192,26,168,0,0,34,0
1744385392.6636226,380,0,0,0,0,16,0,0,3,0
1744385392.6636257,398,0,0,77,0,0,0,0,0,0
1744385392.6636283,463,128,5,0,0,0,45,0,0,0
1744385392.6636314,476,2,0,0,42,0,0,0,0,0
1744385392.663635,800,0,0,33,0,0,0,0,0,0
1744385392.663638,804,116,101,0,0,0,0,14,41,0
1744385392.6651626,892,253,0,253,0,9,127,0,41,0
1744385392.665185,387,0,0,0,11,0,0,16,0,0
1744385392.665192,323,107,107,0,194,0,0,0,0,0
1744385392.6677382,149,128,0,7,244,0,0,0,53,0
1744385392.6677625,420,0,0,0,8,0,0,0,1,0
1744385392.6692789,426,127,255,0,0,0,0,104,1,0
1744385392.6693022,432,0,15,0,0,0,1,72,0,0
1744385392.6693094,464,0,0,0,0,0,0,0,10,0
1744385392.669316,57,0,42,0,0,0,0,0,0,0
1744385392.669663,580,0,0,0,1,53,0,0,0,0
1744385392.6704495,358,208,50,0,9,0,0,0,0,0
1744385392.6717987,344,0,0,0,0,0,0,0,10,0
1744385392.6718109,353,0,0,5,80,1,8,0,13,0
1744385392.6718142,401,1,0,16,161,65,0,56,0,0
1744385392.671818,307,0,0,0,0,152,0,0,0,0
1744385392.6718214,310,0,2,0,0,0,0,0,27,0
1744385392.6729393,314,0,0,0,0,0,0,0,25,0
1744385392.6729507,319,0,0,0,5,0,0,0,31,0
1744385392.6729538,356,0,0,192,26,168,0,0,49,0
1744385392.6729572,380,0,0,0,0,16,0,0,18,0
1744385392.67296,398,0,0,92,0,0,0,0,0,0
1744385392.6748755,387,0,0,0,8,0,0,16,18,0
1744385392.674894,323,107,107,0,209,0,0,0,0,0
1744385392.677421,149,128,0,7,244,0,0,0,8,0
1744385392.6815743,358,208,50,0,24,0,0,0,0,0
1744385392.6816063,344,0,0,0,0,0,0,0,25,0
1744385392.6816154,353,0,0,5,80,1,8,0,28,0
1744385392.681625,401,1,0,16,161,65,0,11,0,0
1744385392.681633,57,0,57,0,0,0,0,0,0,0
1744385392.681642,307,0,0,0,0,167,0,0,0,0
1744385392.682637,580,0,0,0,1,36,0,0,0,0
1744385392.6827512,310,0,2,0,0,0,0,0,42,0
1744385392.6827686,314,0,0,0,0,0,0,0,40,0
1744385392.6827755,319,0,0,0,5,0,0,0,46,0
1744385392.6827824,356,0,0,192,26,168,0,0,4,0
1744385392.6827888,380,0,0,0,0,16,0,0,33,0
1744385392.683822,398,0,0,107,0,0,0,0,0,0
1744385392.6838388,463,128,5,0,0,0,60,0,0,0
1744385392.683843,476,2,0,0,57,0,0,0,0,0
1744385392.685114,387,0,0,0,13,0,0,16,44,0
1744385392.685125,323,107,107,0,224,0,0,0,0,0
1744385392.6877794,149,128,0,7,244,0,0,0,23,0
1744385392.68781,420,0,0,0,8,0,0,0,16,0
1744385392.687819,426,127,255,0,0,0,0,104,16,0
1744385392.6892817,432,0,15,0,0,0,1,87,0,0
1744385392.6892967,464,0,0,0,0,0,0,0,10,0
1744385392.69095,358,208,50,0,39,0,0,0,0,0
1744385392.690971,344,0,0,0,0,0,0,0,40,0
1744385392.693272,353,0,0,5,80,1,8,0,43,0
1744385392.693283,401,1,0,16,161,65,0,26,0,0
1744385392.6932864,307,0,0,0,0,182,0,0,0,0
1744385392.6932905,310,0,2,0,0,0,0,0,57,0
1744385392.6932938,314,0,0,0,0,0,0,0,55,0
1744385392.6932974,319,0,0,0,5,0,0,0,61,0
1744385392.693331,356,0,0,192,26,168,0,0,19,0
1744385392.6933546,380,0,0,0,0,16,0,0,48,0
1744385392.6933746,398,0,0,122,0,0,0,0,0,0
1744385392.6933782,660,4,11,0,2,207,90,0,14,0
1744385392.694394,580,0,0,0,1,153,0,0,0,0
1744385392.694637,542,3,232,55,69,34,6,1,0,0
1744385392.6946597,777,0,0,0,0,0,0,0,177,0
1744385392.6946683,387,0,0,0,17,0,0,16,54,0
1744385392.6958709,323,107,107,0,255,0,0,0,0,0
1744385392.697399,57,0,12,0,0,0,0,0,0,0
1744385392.697411,149,128,0,7,244,0,0,0,38,0
1744385392.7004788,358,208,50,0,54,0,0,0,0,0
1744385392.7020185,344,0,0,0,0,0,0,0,55,0
1744385392.7020404,353,0,0,5,80,1,8,0,58,0
1744385392.702047,401,1,0,16,161,65,0,41,0,0
1744385392.702054,356,0,0,192,26,168,0,0,34,0
1744385392.7020614,307,0,0,0,0,137,0,0,0,0
1744385392.702068,310,0,2,0,0,0,0,0,12,0
1744385392.7040367,314,0,0,0,0,0,0,0,10,0
1744385392.7040484,319,0,0,0,5,0,0,0,0,0
1744385392.7040515,380,0,0,0,0,16,0,0,3,0
1744385392.7040548,398,0,0,77,0,0,0,0,0,0
1744385392.704058,463,128,5,0,0,0,15,0,0,0
1744385392.7040668,476,2,0,0,12,0,0,0,0,0
1744385392.7040706,387,0,0,0,12,0,0,16,15,0
1744385392.7056098,323,107,107,0,194,0,0,0,0,0
1744385392.705779,580,0,0,0,1,3,0,0,0,0
1744385392.7081535,149,128,0,7,244,0,0,0,53,0
1744385392.7081747,420,0,0,0,8,0,0,0,47,0
1744385392.708178,426,127,255,0,0,0,0,103,32,0
1744385392.708182,432,0,15,0,0,0,1,102,0,0
1744385392.709338,464,0,0,0,0,0,0,0,10,0
1744385392.7107627,358,208,50,0,9,0,0,0,0,0
1744385392.7107754,344,0,0,0,0,0,0,0,10,0
1744385392.7124069,353,0,0,5,80,1,8,0,13,0
1744385392.7124302,401,1,0,16,161,65,0,56,0,0
1744385392.712437,57,0,27,0,0,0,0,0,0,0
1744385392.712444,307,0,0,0,0,152,0,0,0,0
1744385392.7124505,310,0,2,0,0,0,0,0,27,0
1744385392.712457,314,0,0,0,0,0,0,0,25,0
1744385392.7124636,319,0,0,0,5,0,0,0,31,0
1744385392.7137935,356,0,0,192,26,168,0,0,49,0
1744385392.713804,380,0,0,0,0,16,0,0,18,0
1744385392.7138069,398,0,0,92,0,0,0,0,0,0
1744385392.7153156,387,0,0,0,16,0,0,16,25,0
1744385392.7153258,323,107,107,0,209,0,0,0,0,0
1744385392.7175355,149,128,0,7,244,0,0,0,8,0
1744385392.7204587,358,208,50,0,24,0,0,0,0,0
1744385392.721501,344,0,0,0,0,0,0,0,25,0
1744385392.7215111,353,0,0,5,80,1,8,0,28,0
1744385392.7215142,401,1,0,16,161,65,0,11,0,0
1744385392.7215176,307,0,0,0,0,167,0,0,0,0
1744385392.7220726,580,0,0,0,1,13,0,0,0,0
1744385392.722807,310,0,2,0,0,0,0,0,42,0
1744385392.722826,314,0,0,0,0,0,0,0,40,0
1744385392.722833,319,0,0,0,5,0,0,0,46,0
1744385392.7228403,356,0,0,192,26,168,0,0,4,0
1744385392.7228472,380,0,0,0,0,16,0,0,33,0
1744385392.722854,398,0,0,107,0,0,0,0,0,0
1744385392.7239056,463,128,5,0,0,0,30,0,0,0
1744385392.7239156,476,2,0,0,27,0,0,0,0,0
1744385392.725082,387,0,0,0,12,0,0,16,45,0
1744385392.7250934,323,107,107,0,224,0,0,0,0,0
1744385392.7266014,57,0,42,0,0,0,0,0,0,0
1744385392.726612,773,128,53,0,0,0,0,0,0,0
1744385392.728125,149,128,0,7,244,0,0,0,23,0
1744385392.7281363,420,0,0,0,8,0,0,0,62,0
1744385392.7281396,426,127,255,0,0,0,0,103,63,0
1744385392.728143,432,0,15,0,0,0,1,117,0,0
1744385392.7296522,464,0,0,0,0,0,0,0,10,0
1744385392.7296634,358,208,50,0,39,0,0,0,0,0
1744385392.7312143,344,0,0,0,0,0,0,0,40,0
1744385392.7312365,353,0,0,5,80,1,8,0,43,0
1744385392.7312431,401,1,0,16,161,65,0,26,0,0
1744385392.7327468,307,0,0,0,0,182,0,0,0,0
1744385392.7327652,310,0,2,0,0,0,0,0,57,0
1744385392.7327688,314,0,0,0,0,0,0,0,55,0
1744385392.7327728,319,0,0,0,5,0,0,0,61,0
1744385392.732776,356,0,0,192,26,168,0,0,19,0
1744385392.732779,380,0,0,0,0,16,0,0,48,0
1744385392.7328367,580,0,0,0,1,234,0,0,0,0
1744385392.7338114,398,0,0,122,0,0,0,0,0,0
1744385392.7338245,660,4,11,0,2,207,90,0,29,0
1744385392.7338278,542,3,232,55,69,34,6,16,0,0
1744385392.735278,387,0,0,0,9,0,0,16,63,0
1744385392.735289,323,107,107,0,255,0,0,0,0,0
1744385392.737914,149,128,0,7,244,0,0,0,38,0
1744385392.7404213,358,208,50,0,54,0,0,0,0,0
1744385392.740433,57,0,57,0,0,0,0,0,0,0
1744385392.7420018,344,0,0,0,0,0,0,0,55,0
1744385392.7420342,353,0,0,5,80,1,8,0,58,0
1744385392.742041,401,1,0,16,161,65,0,41,0,0
1744385392.7420492,307,0,0,0,0,137,0,0,0,0
1744385392.742056,310,0,2,0,0,0,0,0,12,0
1744385392.7420628,314,0,0,0,0,0,0,0,10,0
1744385392.7440012,319,0,0,0,5,0,0,0,0,0
1744385392.744014,356,0,0,192,26,169,0,0,33,0
